Date,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée
2021-08-01,Marseille St Charles,Paris Lyon,203,517,0,45,36.84518519,4.277594034
2021-08-01,Paris Montparnasse,Angers Saint Laud,98,513,0,29,26.21149425,1.758447044
2021-08-01,Lyon Part Dieu,Paris Lyon,122,578,0,51,30.10653595,3.779681159
2021-08-01,Nantes,Paris Montparnasse,135,548,0,39,38.67820513,3.11703163
2021-08-01,Paris Nord,Arras,48,490,2,21,23.04285714,1.392486339
2021-08-01,Paris Montparnasse,Nantes,138,550,0,36,26.13055556,1.346363636
2021-08-01,Macon Loche,Paris Lyon,100,218,0,49,28.03129252,7.389514867
2021-08-01,Paris Montparnasse,Brest,230,223,2,5,42.0,1.142533937
2021-08-01,Paris Montparnasse,Toulouse Matabiau,268,242,1,39,53.73247863,9.659059474
2021-08-01,Reims,Paris Est,46,192,0,14,19.86071429,1.6067708333333297
2021-09-01,Annecy,Paris Lyon,226,132,0,35,39.69857143,14.07285354
2021-09-01,Valence Alixan Tgv,Paris Lyon,135,340,2,67,58.37537313,12.30353234
2021-09-01,Paris Lyon,Mulhouse Ville,173,256,0,18,30.14722222,1.614908854
2021-09-01,Paris Nord,Dunkerque,130,172,0,17,29.0,3.197674419
2021-09-01,Paris Est,Francfort,229,172,4,34,32.65833333,10.28333333
2021-09-01,Paris Lyon,Chambery Challes Les Eaux,177,140,1,21,35.7031746,6.137769784
2021-09-01,La Rochelle Ville,Paris Montparnasse,169,181,1,15,22.70111111,3.119722222
2021-09-01,Paris Lyon,Besancon Franche Comte Tgv,132,160,0,10,25.41333333,2.055416667
2021-09-01,Paris Montparnasse,Rennes,98,754,0,60,27.99388889,2.513969938
2021-09-01,Stuttgart,Paris Est,205,146,0,8,0.0,0.755128205
2021-09-01,Nantes,Paris Montparnasse,134,519,2,71,30.60962441,5.437943262
2021-09-01,Grenoble,Paris Lyon,181,180,0,17,39.02843137,5.082222222
2021-09-01,Paris Est,Metz,88,262,0,18,14.466666666666702,1.361577608
2021-09-01,Paris Lyon,Nimes,179,182,69,14,27.18690476,4.47979351
2021-09-01,Bordeaux St Jean,Tourcoing,319,30,0,4,35.0,1.233333333
2021-09-01,Le Creusot Montceau Montchanin,Paris Lyon,83,191,0,46,21.30471014,5.368528369
2021-09-01,Paris Montparnasse,Le Mans,62,479,0,30,24.16944444,0.306123869
2021-09-01,Reims,Paris Est,46,210,0,20,17.91,1.975793651
2021-09-01,Toulouse Matabiau,Paris Montparnasse,260,209,1,25,47.93266667,6.75273752
2021-09-01,Barcelona,Paris Lyon,405,30,0,8,0.0,19.36
2021-09-01,Metz,Paris Est,85,250,0,55,18.67333333,4.9338
2021-09-01,Paris Est,Strasbourg,123,511,0,21,40.69761905,1.301826484
2021-09-01,Paris Lyon,Perpignan,303,161,0,23,62.462318840579705,9.801242236
2021-09-01,Lille,Lyon Part Dieu,187,328,1,49,26.628131654381693,5.417980348424576
2021-09-01,Paris Est,Reims,46,210,0,18,20.55833333,2.272222222
2021-09-01,Paris Montparnasse,Quimper,220,240,2,19,51.07894737,4.088235294
2021-09-01,Quimper,Paris Montparnasse,225,244,0,20,46.9225,5.349724518
2021-09-01,Paris Lyon,Annecy,223,132,0,24,39.60416667,8.625
2021-09-01,Paris Lyon,Avignon Tgv,162,362,0,45,31.56074074,4.92859116
2021-09-01,Lyon Part Dieu,Paris Lyon,122,680,0,79,30.104219409282702,5.02747549
2021-09-01,Paris Lyon,Saint Etienne Chateaucreux,172,116,2,11,29.96212121,5.262573099
2021-09-01,Paris Montparnasse,Nantes,136,511,2,37,41.69684685,3.057465619
2021-09-01,Strasbourg,Nantes,322,56,0,9,22.5462963,3.686011905
2021-09-01,Tourcoing,Bordeaux St Jean,303,30,0,0,0.0,-3.159444444
2021-09-01,Bellegarde (Ain),Paris Lyon,164,188,0,20,36.475,4.61108156
2021-09-01,Paris Montparnasse,Bordeaux St Jean,141,816,1,60,42.21944444,3.1291411042944794
2021-09-01,Vannes,Paris Montparnasse,158,270,1,32,39.35572917,5.722986369
2021-09-01,Paris Montparnasse,Toulouse Matabiau,262,209,2,25,56.404,7.991304348
2021-09-01,Dijon Ville,Paris Lyon,99,323,0,31,33.75107527,3.7772256728778495
2021-09-01,Paris Montparnasse,Tours,76,164,0,12,63.66527778,4.929573171
2021-09-01,Rennes,Paris Montparnasse,98,782,2,114,27.43640351,4.858504274
2021-09-01,Paris Lyon,Lausanne,231,140,1,8,29.35416667,3.028417266
2021-09-01,Macon Loche,Paris Lyon,99,263,1,89,34.3576779,12.88783784
2021-09-01,Nimes,Paris Lyon,179,219,2,43,56.79379845,8.2
2021-09-01,Paris Nord,Douai,70,138,0,14,20.30357143,2.810628019
2021-09-01,Paris Lyon,Barcelona,401,30,0,0,0.0,0.0
2021-09-01,Avignon Tgv,Paris Lyon,168,386,0,47,38.27269504,5.627936097
2021-09-01,Montpellier,Paris Lyon,210,219,2,41,58.98130081,11.35555556
2021-09-01,Nancy,Paris Est,97,274,0,12,23.62916667,1.269708029
2021-09-01,Montpellier,Lyon Part Dieu,114,177,9,21,47.12857143,5.439150943
2021-09-01,Paris Lyon,Geneve,193,170,0,19,34.95701754,4.435098039
2021-09-01,Marne La Vallee,Marseille St Charles,214,274,0,30,50.37555556,5.95243309
2021-09-01,Paris Lyon,Aix En Provence Tgv,184,358,0,42,36.06865079,5.641433892
2021-09-01,Paris Lyon,Bellegarde (Ain),164,174,0,29,31.96264368,6.810344827586209
2021-09-01,Paris Lyon,Montpellier,209,184,68,8,36.71458333,3.710632184
2021-09-01,Strasbourg,Paris Est,122,492,0,31,24.955913978494603,1.397357724
2021-09-01,Italie,Paris Lyon,445,64,1,31,39.2655914,22.20687831
2021-09-01,Aix En Provence Tgv,Paris Lyon,190,387,0,27,54.08827160493831,4.322107081
2021-09-01,Lille,Paris Nord,69,558,1,52,21.96459781299228,2.689884803270898
2021-09-01,Paris Montparnasse,St Malo,158,98,2,9,50.71666667,4.760763889
2021-09-01,Zurich,Paris Lyon,245,117,0,11,27.14242424,3.282614943
2021-09-01,Arras,Paris Nord,50,494,0,63,20.0505291,3.300607287
2021-09-01,Paris Lyon,Valence Alixan Tgv,133,295,1,27,42.1037037,4.961281179
2021-09-01,Angouleme,Paris Montparnasse,127,241,0,24,37.29097222,4.395347222
2021-09-01,Marseille St Charles,Lyon Part Dieu,104,420,0,46,31.82753623,4.447016706
2021-09-01,Paris Lyon,Macon Loche,98,189,0,16,38.54375,4.617901235
2021-09-01,Dunkerque,Paris Nord,133,168,0,14,26.07380952,3.561011905
2021-09-01,Paris Lyon,Nice Ville,359,229,0,24,46.07847222,4.869359534
2021-09-01,Paris Montparnasse,Angouleme,129,259,1,23,41.80434783,4.609883721
2021-09-01,St Pierre Des Corps,Paris Montparnasse,62,471,2,57,21.72368421,3.273211731
2021-09-01,Angers Saint Laud,Paris Montparnasse,95,495,2,85,26.81,5.585091278
2021-09-01,Le Mans,Paris Montparnasse,61,415,3,82,23.21097561,4.922630719
2021-09-01,Lyon Part Dieu,Marne La Vallee,110,354,1,81,35.40123457,10.06548631
2021-09-01,Marne La Vallee,Lyon Part Dieu,109,384,1,59,25.08361582,5.247251309
2021-09-01,Paris Lyon,Lyon Part Dieu,121,693,0,54,39.29814815,3.921476671
2021-09-01,Paris Lyon,Marseille St Charles,194,540,0,63,36.86084656,5.980123457
2021-09-01,Rennes,Lyon Part Dieu,233,76,0,13,42.13717949,9.403508772
2021-09-01,Douai,Paris Nord,75,164,0,20,22.88583333,3.631697342
2021-09-01,Lyon Part Dieu,Lille,187,298,0,74,40.55932385874242,11.424832214765097
2021-09-01,Paris Montparnasse,Poitiers,98,474,1,30,38.59777778,2.827131783
2021-09-01,Marseille St Charles,Tourcoing,300,30,0,6,42.5,6.466666667
2021-09-01,Paris Nord,Arras,48,481,0,36,28.23055556,2.534546085
2021-09-01,Bordeaux St Jean,Paris Montparnasse,139,840,1,103,34.80453074,5.459733810091369
2021-09-01,Chambery Challes Les Eaux,Paris Lyon,183,144,1,64,33.98489583,17.52995338
2021-09-01,Marseille St Charles,Marne La Vallee,213,274,3,40,42.70916667,8.619065191
2021-09-01,Mulhouse Ville,Paris Lyon,172,248,0,26,29.00961538,3.327083333
2021-09-01,Paris Lyon,Grenoble,182,188,1,27,34.57407407,6.796791444
2021-09-01,Paris Montparnasse,Vannes,152,254,0,27,37.01851852,4.858267717
2021-09-01,Lyon Part Dieu,Montpellier,115,193,65,35,23.62761905,6.379817708
2021-09-01,Marseille St Charles,Paris Lyon,201,506,0,41,53.29959349593501,5.029589132
2021-09-01,Saint Etienne Chateaucreux,Paris Lyon,170,116,0,14,21.15,3.863596491
2021-09-01,Paris Lyon,Zurich,244,117,1,13,35.19871795,6.689655172
2021-09-01,Besancon Franche Comte Tgv,Paris Lyon,132,169,0,10,49.25833333,3.638492063
2021-09-01,Laval,Paris Montparnasse,83,256,1,47,26.30780142,5.760408432
2021-09-01,Paris Nord,Lille,67,532,1,49,31.293015873015868,2.824921531701193
2021-09-01,St Malo,Paris Montparnasse,160,90,0,10,25.35666667,3.647565543
2021-09-01,Geneve,Paris Lyon,194,180,0,13,48.56025641025641,4.855
2021-09-01,Paris Est,Stuttgart,199,146,2,0,0.0,0.0
2021-09-01,Lyon Part Dieu,Marseille St Charles,104,446,0,78,35.40384615,7.154484305
2021-09-01,Paris Est,Nancy,97,248,0,9,30.51481481,0.97016129
2021-09-01,Paris Montparnasse,Brest,225,223,1,17,39.02941176,3.461711712
2021-09-01,Toulon,Paris Lyon,251,299,0,32,46.83125,5.628428094
2021-09-01,Lausanne,Paris Lyon,230,146,0,9,39.17777778,3.312873563
2021-09-01,Brest,Paris Montparnasse,229,247,0,22,40.23939394,5.124525745
2021-09-01,Nice Ville,Paris Lyon,361,232,0,27,46.71358025,6.014367816
2021-09-01,Paris Montparnasse,Laval,85,240,0,17,24.00294118,2.203472222
2021-09-01,Marseille St Charles,Lille,284,192,0,35,41.80187728937726,9.348003472
2021-09-01,Paris Montparnasse,La Rochelle Ville,175,186,0,12,56.04166667,4.424731183
2021-09-01,Lille,Marseille St Charles,301,218,0,24,54.54438775510204,6.206269113149849
2021-09-01,Paris Lyon,Toulon,243,304,1,41,37.61788618,5.636578658
2021-09-01,Paris Montparnasse,St Pierre Des Corps,64,483,0,40,42.09625,3.61142167
2021-09-01,Perpignan,Paris Lyon,311,173,2,36,65.44861111,15.10730994
2021-09-01,Poitiers,Paris Montparnasse,96,410,2,52,33.11666667,4.079835391
2021-09-01,Tours,Paris Montparnasse,75,151,0,19,17.78859649,3.086333333
2021-09-01,Francfort,Paris Est,235,172,0,13,51.46025641,5.006140351
2021-09-01,Paris Lyon,Italie,428,64,0,6,42.25,2.5078125
2021-09-01,Lyon Part Dieu,Rennes,239,76,0,12,40.925,9.647587719
2021-09-01,Nantes,Strasbourg,326,56,0,8,50.55,7.155654761904761
2021-09-01,Paris Lyon,Dijon Ville,97,350,0,29,30.527011494252903,2.763571429
2021-09-01,Paris Lyon,Le Creusot Montceau Montchanin,83,206,0,21,33.96349206,3.56618123
2021-09-01,Paris Montparnasse,Angers Saint Laud,95,494,1,36,28.09537037,3.425422583
2021-10-01,Paris Lyon,Italie,428,92,3,11,40.77272727,5.039325843
2021-10-01,Marseille St Charles,Paris Lyon,202,522,1,52,42.84294872,4.040199871
2021-10-01,Paris Montparnasse,St Malo,157,102,4,8,25.90833333,2.676870748
2021-10-01,Rennes,Lyon Part Dieu,236,77,0,6,28.422222222222203,4.121428571
2021-10-01,Paris Est,Strasbourg,123,551,0,43,29.65426357,2.192256503
2021-10-01,Paris Lyon,Dijon Ville,97,323,0,43,32.69689922,5.608875129
2021-10-01,Paris Lyon,Montpellier,209,216,0,35,43.77238095,9.139506173
2021-10-01,Geneve,Paris Lyon,194,187,0,14,36.10952381,4.178942652
2021-10-01,Dijon Ville,Paris Lyon,99,302,0,32,38.22447917,5.734219269
2021-10-01,Paris Lyon,Zurich,244,84,1,14,43.39404762,10.49096386
2021-10-01,Macon Loche,Paris Lyon,99,296,1,130,29.10653846,14.23188657
2021-10-01,Mulhouse Ville,Paris Lyon,172,229,0,19,34.39210526,4.75705968
2021-10-01,Paris Lyon,Saint Etienne Chateaucreux,172,119,3,13,28.51410256,5.167097701
2021-10-01,Montpellier,Paris Lyon,211,239,0,57,35.92105263,10.16617852
2021-10-01,Paris Lyon,Chambery Challes Les Eaux,177,174,0,22,35.10454545,4.299329502
2021-10-01,Paris Lyon,Nice Ville,361,219,7,29,42.25517241,4.558254717
2021-10-01,Rennes,Paris Montparnasse,101,808,13,113,32.64247788,5.093623737
2021-10-01,Toulon,Paris Lyon,253,290,1,32,40.32291667,4.19964539
2021-10-01,Marne La Vallee,Lyon Part Dieu,109,383,2,62,36.45080645,7.440957447
2021-10-01,Paris Lyon,Aix En Provence Tgv,184,374,0,46,38.00652174,6.751426025
2021-10-01,Lyon Part Dieu,Marseille St Charles,105,443,1,89,38.32097378,8.805241327
2021-10-01,Paris Est,Stuttgart,199,150,1,12,41.15138889,4.558389262
2021-10-01,Brest,Paris Montparnasse,233,246,5,30,38.34222222,6.140212766
2021-10-01,Paris Montparnasse,Toulouse Matabiau,265,222,6,38,48.20701754,9.019147287
2021-10-01,Paris Nord,Lille,66,579,4,62,33.79024927,3.352318840579709
2021-10-01,Lyon Part Dieu,Montpellier,114,233,1,60,31.55055556,8.270634921
2021-10-01,Paris Montparnasse,Angouleme,132,270,8,24,32.74027778,3.847519084
2021-10-01,Paris Montparnasse,Nantes,137,532,16,59,42.08220339,4.726937984
2021-10-01,Poitiers,Paris Montparnasse,100,414,13,39,26.633760683760705,2.860552764
2021-10-01,Saint Etienne Chateaucreux,Paris Lyon,171,119,1,17,25.55294118,5.609770115
2021-10-01,Valence Alixan Tgv,Paris Lyon,136,351,0,86,33.96918605,8.469809524
2021-10-01,Metz,Paris Est,87,276,3,88,20.55416667,7.322344322
2021-10-01,Nimes,Paris Lyon,181,239,0,61,34.38579235,10.16617852
2021-10-01,Strasbourg,Paris Est,121,535,1,57,23.66695906,3.261142322
2021-10-01,Paris Lyon,Besancon Franche Comte Tgv,132,144,0,18,24.00740741,4.747569444
2021-10-01,Paris Montparnasse,Brest,227,217,10,21,39.11904762,5.333333333
2021-10-01,Paris Lyon,Lausanne,232,127,2,13,37.42307692,5.610133333
2021-10-01,Douai,Paris Nord,75,161,1,37,22.38603604,5.760084926
2021-10-01,Lille,Marseille St Charles,299,227,1,40,51.76312872975274,10.231932153392322
2021-10-01,Montpellier,Lyon Part Dieu,114,202,0,27,45.33209877,7.013349917
2021-10-01,Nice Ville,Paris Lyon,363,228,1,27,37.97592593,4.228808446
2021-10-01,Toulouse Matabiau,Paris Montparnasse,264,214,2,28,39.34107143,6.185447154
2021-10-01,Lille,Lyon Part Dieu,187,328,2,45,36.36114568515888,8.003118609406949
2021-10-01,Paris Est,Reims,46,214,0,28,27.963095238095203,4.223598131
2021-10-01,Paris Nord,Arras,48,491,3,44,41.55492424,4.358913934
2021-10-01,Paris Nord,Douai,70,136,1,15,33.62666667,4.309876543
2021-10-01,Angers Saint Laud,Paris Montparnasse,98,513,10,70,34.0552381,4.316397306
2021-10-01,Lyon Part Dieu,Paris Lyon,122,695,2,77,26.10108225,4.281286127
2021-10-01,Barcelona,Paris Lyon,405,31,0,12,0.0,14.14086022
2021-10-01,Angouleme,Paris Montparnasse,131,233,7,23,40.99855072,4.684609609609611
2021-10-01,Paris Est,Metz,91,287,1,46,20.83550725,3.661480186
2021-10-01,Paris Lyon,Marseille St Charles,195,557,0,65,36.60051282,5.701675643
2021-10-01,Paris Lyon,Perpignan,304,172,1,32,38.43229167,7.469005847953219
2021-10-01,Paris Montparnasse,Vannes,155,266,12,35,36.47142857,6.452755906
2021-10-01,Strasbourg,Nantes,322,57,0,7,76.18095238,9.840350877
2021-10-01,Grenoble,Paris Lyon,182,185,0,17,28.40686275,4.017117117
2021-10-01,Lille,Paris Nord,68,595,4,87,26.32057921892479,4.2116863709620045
2021-10-01,Paris Montparnasse,Angers Saint Laud,96,506,13,49,34.11598639,4.138607167
2021-10-01,Paris Montparnasse,Poitiers,100,484,14,34,22.7877451,1.9853191489361697
2021-10-01,Tours,Paris Montparnasse,79,158,5,15,22.14111111,2.449346405
2021-10-01,Italie,Paris Lyon,447,90,0,43,35.58139535,17.06046512
2021-10-01,Le Creusot Montceau Montchanin,Paris Lyon,83,195,0,37,18.92702703,4.338803419
2021-10-01,Paris Montparnasse,Bordeaux St Jean,144,881,19,77,37.80887446,3.330800464
2021-10-01,Paris Montparnasse,Le Mans,64,463,17,41,31.30325203,1.810911809
2021-10-01,Vannes,Paris Montparnasse,162,276,4,45,37.01185185,6.747582697
2021-10-01,Stuttgart,Paris Est,205,150,0,17,27.79019608,3.9133333333333296
2021-10-01,Besancon Franche Comte Tgv,Paris Lyon,132,158,0,14,36.01309524,4.535138004
2021-10-01,Bordeaux St Jean,Tourcoing,315,31,3,0,0.0,0.678571429
2021-10-01,Lyon Part Dieu,Lille,188,303,0,66,31.16864045106371,8.209490949094905
2021-10-01,Lyon Part Dieu,Marne La Vallee,110,358,6,80,28.47395833,8.074333333
2021-10-01,Paris Lyon,Mulhouse Ville,174,241,0,25,41.252,4.557123098
2021-10-01,Paris Montparnasse,Laval,86,249,8,17,27.28333333,2.623720609
2021-10-01,Paris Nord,Dunkerque,130,176,0,18,42.55555556,4.371428571
2021-10-01,Quimper,Paris Montparnasse,229,251,4,28,48.70416667,6.337021277
2021-10-01,Paris Est,Francfort,229,174,4,35,32.64761905,10.37568627
2021-10-01,La Rochelle Ville,Paris Montparnasse,172,148,3,8,19.16041667,2.56087963
2021-10-01,Marseille St Charles,Marne La Vallee,213,284,4,44,36.33484848,8.5475
2021-10-01,Paris Lyon,Nimes,178,216,0,37,34.1963964,7.938425926
2021-10-01,Perpignan,Paris Lyon,312,183,0,34,31.49215686274509,6.613934426
2021-10-01,Reims,Paris Est,46,212,1,20,19.42666667,3.105450237
2021-10-01,Avignon Tgv,Paris Lyon,170,377,0,49,35.48469388,4.756719717
2021-10-01,Nantes,Strasbourg,335,57,0,5,31.49666667,3.2377192982456204
2021-10-01,Bellegarde (Ain),Paris Lyon,164,196,0,25,25.864,4.23707483
2021-10-01,Le Mans,Paris Montparnasse,64,408,9,76,22.23157895,4.540722082
2021-10-01,Marseille St Charles,Lille,283,200,0,32,35.42563636363638,8.665666666666667
2021-10-01,Marseille St Charles,Tourcoing,296,31,0,10,42.4,15.51612903
2021-10-01,Nantes,Paris Montparnasse,138,539,12,63,40.06296296,5.6128716
2021-10-01,Paris Lyon,Bellegarde (Ain),164,191,0,34,27.22990196,6.148691099
2021-10-01,Paris Lyon,Lyon Part Dieu,121,696,1,46,39.03586957,3.502446043
2021-10-01,Paris Lyon,Valence Alixan Tgv,133,308,0,36,35.18194444,5.751731602
2021-10-01,Dunkerque,Paris Nord,131,170,1,19,29.57368421,5.042209073
2021-10-01,Tourcoing,Bordeaux St Jean,299,31,3,3,62.24444444,7.900595238
2021-10-01,Laval,Paris Montparnasse,86,257,3,32,25.17083333333329,3.937532808
2021-10-01,Zurich,Paris Lyon,248,78,0,5,66.12666667,6.683549783549781
2021-10-01,Bordeaux St Jean,Paris Montparnasse,142,881,15,108,32.20632716,4.502411265
2021-10-01,Marseille St Charles,Lyon Part Dieu,104,419,0,48,31.69201388888889,4.927128083
2021-10-01,Paris Lyon,Grenoble,182,194,0,19,40.05263158,5.221649485
2021-10-01,Paris Lyon,Le Creusot Montceau Montchanin,83,212,0,25,29.750666666666703,3.816745283
2021-10-01,Paris Montparnasse,La Rochelle Ville,178,149,3,11,41.54545455,5.373287671
2021-10-01,St Malo,Paris Montparnasse,163,93,0,3,49.73333333,2.353623188
2021-10-01,Paris Lyon,Annecy,222,139,1,13,47.730769230769205,6.768115942
2021-10-01,Paris Lyon,Toulon,245,295,8,48,36.84618056,6.87688734
2021-10-01,Paris Montparnasse,Quimper,224,249,17,28,33.82142857,4.678879310344831
2021-10-01,Francfort,Paris Est,235,175,3,20,31.751666666666704,5.081091618
2021-10-01,Arras,Paris Nord,50,503,2,97,23.81237113,5.402860945
2021-10-01,Paris Lyon,Macon Loche,98,195,0,14,35.10238095,4.158717949
2021-10-01,Lausanne,Paris Lyon,234,131,0,9,50.71851852,4.85390625
2021-10-01,Paris Lyon,Avignon Tgv,163,359,0,46,31.14311594,4.959238626
2021-10-01,Paris Montparnasse,St Pierre Des Corps,66,499,11,25,18.564,1.186919399
2021-10-01,Aix En Provence Tgv,Paris Lyon,191,398,1,38,38.82894737,4.272348485
2021-10-01,Lyon Part Dieu,Rennes,239,80,0,6,25.91111111,4.303541667
2021-10-01,Paris Lyon,Barcelona,401,31,0,0,0.0,0.0
2021-10-01,Paris Lyon,Geneve,193,186,2,17,34.84509804,3.252173913
2021-10-01,Paris Est,Nancy,95,256,0,18,27.3212963,3.119205729
2021-10-01,Paris Montparnasse,Rennes,100,773,19,63,27.70952381,2.563881521
2021-10-01,Paris Montparnasse,Tours,79,166,2,8,13.86666667,1.135060976
2021-10-01,Annecy,Paris Lyon,227,138,0,49,32.35102041,13.52274939
2021-10-01,Chambery Challes Les Eaux,Paris Lyon,186,176,0,86,31.46744186,16.85653409
2021-10-01,Marne La Vallee,Marseille St Charles,213,284,1,53,51.94779874,11.29751773
2021-10-01,Nancy,Paris Est,95,280,1,30,28.09444444,3.798685783
2021-10-01,St Pierre Des Corps,Paris Montparnasse,66,467,15,57,24.81959064,3.057535264
2021-11-01,Zurich,Paris Lyon,247,110,0,9,25.92777778,3.027370031
2021-11-01,Brest,Paris Montparnasse,229,231,1,45,37.38111111,9.773550725
2021-11-01,Marseille St Charles,Lille,283,196,1,43,53.73218381976449,14.04188034188032
2021-11-01,Paris Lyon,Nice Ville,361,196,4,29,77.92183908,11.22543403
2021-11-01,Toulon,Paris Lyon,253,281,0,45,53.23703704,8.561071429
2021-11-01,Bellegarde (Ain),Paris Lyon,164,190,0,19,41.65175439,4.59691358
2021-11-01,Lille,Marseille St Charles,299,221,0,50,47.45906932573598,12.871644042232251
2021-11-01,Strasbourg,Paris Est,121,515,2,47,30.33829787,2.985997401
2021-11-01,Lyon Part Dieu,Marseille St Charles,104,423,0,114,39.55336257,11.54443128
2021-11-01,Nancy,Paris Est,94,270,1,30,25.68777778,3.395724907
2021-11-01,Paris Montparnasse,Le Mans,62,445,0,26,22.67884615,0.644606742
2021-11-01,Paris Nord,Dunkerque,130,169,6,13,16.0,1.171779141
2021-11-01,Angers Saint Laud,Paris Montparnasse,94,485,0,71,22.91244131,4.526086957
2021-11-01,Nimes,Paris Lyon,180,221,0,71,41.17605634,15.14396682
2021-11-01,Paris Lyon,Macon Loche,98,180,0,22,31.56287879,6.13962963
2021-11-01,Paris Lyon,Marseille St Charles,195,536,2,86,74.57596899,13.69400749
2021-11-01,Lausanne,Paris Lyon,229,130,0,8,38.55833333,3.803571429
2021-11-01,Lille,Paris Nord,69,583,1,60,20.214997604800168,2.589776632302405
2021-11-01,Laval,Paris Montparnasse,84,249,1,63,24.95714286,7.622672065
2021-11-01,Lyon Part Dieu,Marne La Vallee,110,343,2,80,46.38229167,12.84985337
2021-11-01,Paris Lyon,Aix En Provence Tgv,185,355,1,70,69.54285714,15.50729755
2021-11-01,St Pierre Des Corps,Paris Montparnasse,62,465,1,81,16.98251029,3.641268116
2021-11-01,Chambery Challes Les Eaux,Paris Lyon,186,160,0,69,34.56449275,16.84135417
2021-11-01,Aix En Provence Tgv,Paris Lyon,192,387,0,52,65.65737179,9.755714286
2021-11-01,Dijon Ville,Paris Lyon,99,333,1,25,36.138,3.201570415
2021-11-01,Paris Lyon,Chambery Challes Les Eaux,177,157,0,28,45.47440476,8.647558386
2021-11-01,Paris Lyon,Lausanne,231,130,3,16,45.796875,6.844750656
2021-11-01,Macon Loche,Paris Lyon,99,274,0,95,38.14754386,11.00087391
2021-11-01,Paris Montparnasse,La Rochelle Ville,175,192,0,16,22.96875,2.9609375
2021-11-01,Rennes,Lyon Part Dieu,232,70,0,25,47.768,19.66809524
